uf,tipo_area,sexo,idade,cor,pessoas_dom,freq_esc,nivel_instrucao,ocup_forca,trab_procurou,motivo_ntrab,serv_pub,ocup_cond,ocup_desc,ocup_cod,ocup_grupo,ocup_pos,ocup_pos2,ativ_cod,ativ_grupo,prev,ocup_horas,rendimento,rendimento_total
51,4,feminino,25,4,6,2.0,medio_inc,1.0,1.0,,,2.0,,,,,,,,,,,
17,4,masculino,47,4,6,2.0,sem_instrucao,2.0,2.0,3.0,,,,,,,,,,,,,
33,1,masculino,70,1,1,2.0,fundamental_inc,1.0,,,,1.0,comerciante_loja,5221.0,5.0,5.0,9.0,56011.0,6.0,2.0,3.0,940.0,940.0
27,4,feminino,43,2,4,2.0,sem_instrucao,2.0,2.0,1.0,,,,,,,,,,,,,
35,4,masculino,19,1,6,1.0,medio,1.0,,,,1.0,tapeceiro,7534.0,7.0,1.0,1.0,29001.0,2.0,1.0,2.0,1800.0,1800.0
21,4,masculino,12,4,6,1.0,fundamental_inc,,,,,,,,,,,,,,,,
41,4,masculino,66,1,2,2.0,fundamental_inc,2.0,2.0,4.0,,,,,,,,,,,,,
41,4,feminino,17,2,5,2.0,fundamental_inc,1.0,1.0,,,2.0,,,,,,,,,,,
33,1,feminino,1,4,4,,,,,,,,,,,,,,,,,,
43,4,feminino,8,1,5,1.0,fundamental_inc,,,,,,,,,,,,,,,,
13,1,masculino,47,4,2,2.0,medio,1.0,,,,1.0,pedreiros,7112.0,7.0,5.0,9.0,41000.0,3.0,2.0,5.0,2500.0,1000.0
31,4,feminino,18,4,3,2.0,medio,2.0,2.0,6.0,,,,,,,,,,,,,
14,1,masculino,48,4,5,2.0,medio,1.0,1.0,,,2.0,,,,,,,,,,,
41,1,masculino,16,4,9,1.0,fundamental_inc,2.0,2.0,2.0,,,,,,,,,,,,,
25,4,masculino,15,4,7,1.0,fundamental,2.0,2.0,2.0,,,,,,,,,,,,,
24,4,masculino,21,4,5,1.0,superior_inc,1.0,,,,1.0,secret_exec_adm,3343.0,3.0,1.0,2.0,85013.0,9.0,2.0,2.0,500.0,500.0
43,1,feminino,52,4,1,2.0,medio,2.0,2.0,5.0,,,,,,,,,,,,,
24,2,masculino,60,1,3,2.0,superior_inc,2.0,2.0,6.0,,,,,,,,,,,,,
21,3,masculino,91,1,1,2.0,fundamental_inc,2.0,2.0,4.0,,,,,,,,,,,,,
17,4,masculino,19,4,5,1.0,medio_inc,1.0,1.0,,,2.0,,,,,,,,,,,
42,4,masculino,19,1,3,2.0,medio,1.0,,,,1.0,trab_limp_interior_edif_esc_hotel,9112.0,9.0,1.0,2.0,56011.0,6.0,2.0,3.0,1000.0,1008.0
51,4,feminino,32,1,4,2.0,fundamental_inc,1.0,,,,1.0,cozinheiro,5120.0,5.0,1.0,1.0,1107.0,1.0,1.0,3.0,937.0,937.0
41,1,masculino,27,4,5,2.0,fundamental,1.0,,,,1.0,coletor_lixo_mat_recic,9611.0,9.0,1.0,2.0,38000.0,2.0,1.0,3.0,1100.0,1100.0
26,4,feminino,19,4,3,1.0,fundamental,2.0,2.0,5.0,,,,,,,,,,,,,
23,4,feminino,9,1,3,1.0,fundamental_inc,,,,,,,,,,,,,,,,
42,1,feminino,49,1,1,2.0,superior,1.0,,,2.0,1.0,analista_gestao_adm,2421.0,2.0,3.0,5.0,35010.0,2.0,1.0,3.0,9000.0,9000.0
26,4,feminino,43,4,6,2.0,fundamental_inc,2.0,2.0,6.0,,,,,,,,,,,,,
42,4,feminino,40,1,4,2.0,fundamental_inc,1.0,,,,1.0,op_maq_costura,8153.0,8.0,1.0,1.0,14001.0,2.0,1.0,4.0,1300.0,1300.0
24,1,masculino,39,4,3,2.0,fundamental_inc,1.0,,,,1.0,vend_amb_alimento,5212.0,5.0,5.0,9.0,56020.0,6.0,2.0,5.0,800.0,800.0
51,4,masculino,49,1,4,2.0,fundamental_inc,1.0,,,,1.0,inst_mat_isol_term_acust,7124.0,7.0,1.0,1.0,16001.0,2.0,1.0,3.0,1100.0,1100.0
22,4,masculino,28,4,3,2.0,fundamental_inc,1.0,,,,1.0,cond_motocicleta,8321.0,8.0,5.0,9.0,49030.0,5.0,2.0,3.0,650.0,600.0
31,4,masculino,15,4,5,1.0,fundamental_inc,2.0,2.0,2.0,,,,,,,,,,,,,
23,1,feminino,30,4,3,1.0,medio,1.0,,,,1.0,balc_vend_loja,5223.0,5.0,6.0,10.0,14001.0,2.0,2.0,2.0,,
42,4,feminino,8,1,7,1.0,sem_instrucao,,,,,,,,,,,,,,,,
43,4,feminino,59,1,2,2.0,fundamental_inc,1.0,,,,1.0,agricultor,6111.0,6.0,6.0,10.0,1106.0,1.0,2.0,3.0,,
13,1,feminino,30,4,1,2.0,superior,1.0,,,,1.0,balc_vend_loja,5223.0,5.0,1.0,2.0,48030.0,4.0,2.0,2.0,900.0,900.0
26,4,masculino,39,4,3,2.0,medio,1.0,,,1.0,1.0,trab_comunit_saude,3253.0,3.0,3.0,7.0,86002.0,9.0,1.0,3.0,1200.0,1200.0
42,4,feminino,50,1,1,2.0,fundamental_inc,1.0,,,,1.0,port_zelador,5153.0,5.0,1.0,2.0,93011.0,10.0,1.0,3.0,1800.0,1800.0
21,4,masculino,38,4,3,2.0,sem_instrucao,1.0,,,,1.0,trab_limp_interior_edif_esc_hotel,9112.0,9.0,1.0,2.0,86002.0,9.0,2.0,2.0,600.0,600.0
25,1,feminino,47,4,6,2.0,fundamental_inc,2.0,2.0,6.0,,,,,,,,,,,,,
50,4,masculino,19,4,3,2.0,fundamental_inc,1.0,,,,1.0,criador_gado,6121.0,6.0,1.0,1.0,1201.0,1.0,1.0,5.0,1600.0,1600.0
41,4,masculino,19,4,5,2.0,fundamental,1.0,,,,1.0,trab_element_constr_edif,9313.0,9.0,1.0,2.0,41000.0,3.0,2.0,2.0,500.0,0.0
31,2,feminino,40,4,4,2.0,superior,2.0,2.0,3.0,,,,,,,,,,,,,
21,4,masculino,12,4,4,1.0,fundamental_inc,,,,,,,,,,,,,,,,
33,4,masculino,15,2,5,1.0,fundamental_inc,2.0,2.0,4.0,,,,,,,,,,,,,
17,4,masculino,62,2,2,2.0,sem_instrucao,1.0,,,,1.0,agricultor,6111.0,6.0,5.0,9.0,1101.0,1.0,2.0,3.0,300.0,450.0
31,4,feminino,58,2,2,2.0,sem_instrucao,1.0,,,,1.0,trab_serv_domest,9111.0,9.0,2.0,3.0,97000.0,11.0,1.0,3.0,937.0,937.0
15,1,masculino,24,4,6,2.0,fundamental_inc,2.0,2.0,6.0,,,,,,,,,,,,,
41,4,feminino,67,1,2,2.0,medio,1.0,,,1.0,1.0,port_zelador,5153.0,5.0,3.0,7.0,85012.0,9.0,1.0,3.0,937.0,937.0
35,4,feminino,3,1,3,,,,,,,,,,,,,,,,,,
26,2,feminino,10,4,4,1.0,fundamental_inc,,,,,,,,,,,,,,,,
52,4,masculino,18,1,4,2.0,medio,1.0,,,,1.0,ocup_element_outras,9629.0,9.0,1.0,1.0,48080.0,4.0,1.0,3.0,1500.0,1500.0
43,4,masculino,47,1,2,2.0,fundamental_inc,1.0,,,,1.0,pedreiros,7112.0,7.0,5.0,9.0,41000.0,3.0,1.0,3.0,800.0,0.0
23,1,masculino,21,4,3,2.0,medio,2.0,2.0,6.0,,,,,,,,,,,,,
33,2,masculino,9,4,5,1.0,sem_instrucao,,,,,,,,,,,,,,,,
13,4,masculino,49,1,1,2.0,medio,1.0,,,,1.0,trab_element_agricult,9211.0,9.0,1.0,2.0,1401.0,1.0,2.0,2.0,300.0,300.0
41,2,masculino,35,1,2,2.0,medio,2.0,2.0,1.0,,,,,,,,,,,,,
23,2,feminino,42,4,2,2.0,fundamental,1.0,,,,1.0,trab_serv_domest,9111.0,9.0,2.0,4.0,97000.0,11.0,2.0,4.0,937.0,1000.0
14,1,masculino,58,4,1,2.0,fundamental_inc,1.0,,,,1.0,vend_domiciliar,5243.0,5.0,5.0,9.0,48071.0,4.0,1.0,3.0,1500.0,1500.0
35,2,feminino,3,2,5,,,,,,,,,,,,,,,,,,
33,4,masculino,0,4,5,,,,,,,,,,,,,,,,,,
42,4,masculino,22,4,6,2.0,medio_inc,1.0,,,,1.0,mec_ajust_eletric,7412.0,7.0,1.0,1.0,45020.0,4.0,1.0,3.0,1600.0,1600.0
35,2,feminino,41,4,4,2.0,medio,1.0,,,,1.0,prof_musica,2354.0,2.0,5.0,9.0,85029.0,9.0,2.0,2.0,500.0,500.0
43,4,masculino,16,1,3,1.0,fundamental,2.0,2.0,3.0,,,,,,,,,,,,,
17,1,masculino,15,4,12,1.0,fundamental_inc,2.0,2.0,2.0,,,,,,,,,,,,,
35,2,masculino,31,1,2,2.0,medio,1.0,,,,1.0,pintor_empap,7131.0,7.0,1.0,2.0,43000.0,3.0,2.0,2.0,800.0,800.0
16,2,feminino,37,2,5,2.0,fundamental,2.0,2.0,1.0,,,,,,,,,,,,,
22,4,masculino,51,4,2,2.0,sem_instrucao,2.0,2.0,3.0,,,,,,,,,,,,,
23,4,masculino,50,4,4,2.0,fundamental_inc,2.0,2.0,3.0,,,,,,,,,,,,,
33,1,feminino,35,1,3,1.0,superior,1.0,,,1.0,1.0,agen_corret_bolsa_camb_financ,3311.0,3.0,3.0,7.0,64000.0,7.0,1.0,2.0,2400.0,3600.0
27,4,masculino,15,4,5,2.0,fundamental_inc,2.0,2.0,6.0,,,,,,,,,,,,,
21,4,feminino,10,4,5,1.0,fundamental_inc,,,,,,,,,,,,,,,,
50,1,feminino,63,4,3,2.0,superior,2.0,2.0,5.0,,,,,,,,,,,,,
35,4,feminino,54,4,5,2.0,fundamental_inc,1.0,,,,1.0,comerciante_loja,5221.0,5.0,4.0,8.0,48042.0,4.0,1.0,2.0,1000.0,1000.0
31,4,masculino,6,1,3,1.0,sem_instrucao,,,,,,,,,,,,,,,,
17,4,masculino,39,4,5,2.0,fundamental_inc,1.0,,,,1.0,trab_element_pecuaria,9212.0,9.0,1.0,2.0,1201.0,1.0,2.0,3.0,500.0,500.0
51,1,feminino,42,1,3,2.0,medio,1.0,,,,1.0,org_conf_evento,3332.0,3.0,5.0,9.0,82009.0,7.0,2.0,5.0,1200.0,1200.0
27,1,masculino,53,4,4,2.0,fundamental_inc,2.0,2.0,3.0,,,,,,,,,,,,,
42,4,feminino,75,1,2,2.0,fundamental_inc,2.0,2.0,4.0,,,,,,,,,,,,,
21,4,masculino,59,4,3,2.0,fundamental_inc,1.0,,,,1.0,criador_gado,6121.0,6.0,5.0,9.0,1201.0,1.0,2.0,1.0,276.0,0.0
23,1,feminino,66,4,2,2.0,medio,2.0,2.0,4.0,,,,,,,,,,,,,
21,4,feminino,46,4,2,2.0,fundamental_inc,2.0,2.0,1.0,,,,,,,,,,,,,
43,2,masculino,22,1,2,2.0,fundamental,1.0,,,,1.0,empacotador_manual,9321.0,9.0,1.0,1.0,15020.0,2.0,1.0,3.0,1300.0,1300.0
33,4,masculino,3,1,5,,,,,,,,,,,,,,,,,,
24,4,masculino,15,4,6,2.0,fundamental_inc,2.0,2.0,5.0,,,,,,,,,,,,,
15,4,feminino,27,4,5,2.0,fundamental_inc,2.0,2.0,1.0,,,,,,,,,,,,,
28,4,feminino,30,4,5,2.0,fundamental_inc,1.0,,,,1.0,garcom,5131.0,5.0,1.0,2.0,56011.0,6.0,2.0,1.0,100.0,100.0
26,4,feminino,18,4,3,2.0,medio_inc,1.0,1.0,,,2.0,,,,,,,,,,,
13,1,feminino,67,1,2,2.0,sem_instrucao,2.0,2.0,3.0,,,,,,,,,,,,,
25,4,feminino,35,4,3,2.0,sem_instrucao,2.0,2.0,1.0,,,,,,,,,,,,,
22,4,masculino,14,4,3,1.0,fundamental_inc,2.0,2.0,6.0,,,,,,,,,,,,,
15,4,feminino,18,4,9,2.0,medio,2.0,2.0,6.0,,,,,,,,,,,,,
42,4,masculino,12,1,5,1.0,fundamental_inc,,,,,,,,,,,,,,,,
24,4,masculino,77,4,2,2.0,sem_instrucao,2.0,2.0,4.0,,,,,,,,,,,,,
21,4,masculino,42,4,5,2.0,medio,1.0,,,,1.0,pescador,6225.0,6.0,5.0,9.0,3001.0,1.0,1.0,2.0,400.0,400.0
12,1,masculino,29,4,7,2.0,medio,2.0,2.0,6.0,,,,,,,,,,,,,
35,4,masculino,44,1,4,2.0,superior,1.0,,,,1.0,chap_caldeireiro,7213.0,7.0,1.0,1.0,25001.0,2.0,1.0,3.0,1800.0,1800.0
21,4,masculino,2,4,5,,,,,,,,,,,,,,,,,,
33,2,feminino,31,1,2,2.0,medio,1.0,,,,1.0,cuid_pessoais_domic,5322.0,5.0,2.0,4.0,97000.0,11.0,2.0,2.0,1000.0,1000.0
31,2,feminino,61,4,5,2.0,fundamental_inc,2.0,2.0,1.0,,,,,,,,,,,,,
13,4,feminino,72,4,4,2.0,sem_instrucao,2.0,2.0,4.0,,,,,,,,,,,,,
53,1,masculino,16,1,3,1.0,medio_inc,2.0,2.0,2.0,,,,,,,,,,,,,
26,4,masculino,45,1,2,2.0,medio_inc,1.0,,,,1.0,vendambulante,9520.0,9.0,5.0,9.0,48100.0,4.0,2.0,2.0,600.0,600.0
52,3,feminino,5,1,3,1.0,sem_instrucao,,,,,,,,,,,,,,,,
16,2,feminino,7,4,8,1.0,sem_instrucao,,,,,,,,,,,,,,,,
26,4,feminino,25,1,2,2.0,medio,1.0,1.0,,,2.0,,,,,,,,,,,
31,3,feminino,55,4,4,2.0,fundamental_inc,1.0,,,,1.0,cuid_pessoais_domic,5322.0,5.0,5.0,9.0,87000.0,9.0,2.0,5.0,937.0,937.0
27,4,masculino,25,1,2,2.0,medio,1.0,,,,1.0,classif_residuo,9612.0,9.0,5.0,9.0,38000.0,2.0,2.0,2.0,100.0,120.0
33,2,masculino,50,4,1,2.0,fundamental_inc,1.0,,,,1.0,pedreiros,7112.0,7.0,5.0,9.0,81011.0,7.0,2.0,3.0,1000.0,1000.0
12,1,masculino,13,1,4,1.0,fundamental_inc,,,,,,,,,,,,,,,,
23,2,feminino,5,1,4,1.0,sem_instrucao,,,,,,,,,,,,,,,,
29,4,feminino,15,1,6,1.0,fundamental,2.0,2.0,2.0,,,,,,,,,,,,,
23,2,feminino,7,1,7,2.0,sem_instrucao,,,,,,,,,,,,,,,,
13,1,masculino,30,1,4,2.0,medio,1.0,,,,1.0,repositor_prateleira,9334.0,9.0,1.0,2.0,48030.0,4.0,2.0,4.0,1200.0,1200.0
21,4,feminino,38,1,3,2.0,medio,1.0,,,,1.0,comerciante_loja,5221.0,5.0,4.0,8.0,48042.0,4.0,2.0,3.0,1000.0,1000.0
41,4,masculino,40,4,6,2.0,medio,1.0,,,1.0,1.0,guarda_seg,5414.0,5.0,3.0,7.0,85014.0,9.0,1.0,3.0,5100.0,5100.0
16,2,feminino,37,1,2,2.0,medio,2.0,2.0,6.0,,,,,,,,,,,,,
31,4,feminino,34,4,4,2.0,medio_inc,1.0,1.0,,,2.0,,,,,,,,,,,
42,4,feminino,67,1,1,2.0,superior,2.0,2.0,6.0,,,,,,,,,,,,,
22,4,feminino,38,4,5,2.0,fundamental,1.0,,,,1.0,balc_vend_loja,5223.0,5.0,6.0,10.0,48030.0,4.0,2.0,5.0,,
22,1,feminino,56,4,3,2.0,medio,1.0,,,1.0,1.0,sec_geral,4120.0,4.0,3.0,7.0,85013.0,9.0,1.0,5.0,1500.0,2100.0
35,4,masculino,69,1,2,2.0,fundamental_inc,2.0,2.0,3.0,,,,,,,,,,,,,
42,4,feminino,4,4,5,,,,,,,,,,,,,,,,,,
28,4,masculino,43,4,3,2.0,fundamental_inc,1.0,,,,1.0,trab_element_pecuaria,9212.0,9.0,1.0,2.0,1201.0,1.0,2.0,3.0,400.0,400.0
33,4,feminino,75,1,1,2.0,fundamental_inc,2.0,2.0,5.0,,,,,,,,,,,,,
31,4,masculino,45,1,3,2.0,fundamental_inc,1.0,,,,1.0,provador_produtos,7543.0,7.0,1.0,1.0,23091.0,2.0,1.0,4.0,1400.0,1400.0
23,2,feminino,49,4,6,2.0,fundamental,2.0,2.0,1.0,,,,,,,,,,,,,
25,4,feminino,54,4,3,2.0,fundamental_inc,2.0,2.0,1.0,,,,,,,,,,,,,
28,4,masculino,1,4,3,,,,,,,,,,,,,,,,,,
21,4,feminino,38,4,5,2.0,fundamental_inc,2.0,2.0,1.0,,,,,,,,,,,,,
50,4,feminino,54,1,4,2.0,fundamental,1.0,,,,1.0,past_leite_fab_latic,7513.0,7.0,5.0,9.0,10030.0,2.0,2.0,3.0,820.0,800.0
12,4,feminino,3,4,8,,,,,,,,,,,,,,,,,,
21,4,masculino,67,4,3,2.0,sem_instrucao,1.0,,,,1.0,guarda_seg,5414.0,5.0,3.0,6.0,93011.0,10.0,1.0,5.0,937.0,937.0
32,2,masculino,39,4,3,2.0,medio,1.0,,,,1.0,op_maq_polidora_metal,8122.0,8.0,1.0,1.0,24002.0,2.0,1.0,4.0,3000.0,3000.0
35,4,feminino,42,2,3,2.0,fundamental_inc,2.0,2.0,1.0,,,,,,,,,,,,,
35,1,masculino,18,1,3,2.0,medio,1.0,,,,1.0,tec_rede_sist_comp,3513.0,3.0,1.0,1.0,86001.0,9.0,1.0,2.0,820.0,820.0
42,4,feminino,55,1,3,2.0,superior,2.0,2.0,1.0,,,,,,,,,,,,,
29,4,masculino,11,2,4,1.0,fundamental_inc,,,,,,,,,,,,,,,,
35,1,masculino,21,4,4,2.0,medio,1.0,,,,1.0,repositor_prateleira,9334.0,9.0,1.0,1.0,48080.0,4.0,1.0,3.0,1300.0,1300.0
52,4,masculino,35,4,2,2.0,fundamental_inc,1.0,,,,1.0,chap_caldeireiro,7213.0,7.0,1.0,2.0,25001.0,2.0,2.0,3.0,1876.0,1876.0
31,2,masculino,25,1,3,2.0,fundamental_inc,1.0,1.0,,,2.0,,,,,,,,,,,
32,4,masculino,40,4,6,2.0,fundamental_inc,1.0,,,,1.0,comerciante_loja,5221.0,5.0,5.0,9.0,56011.0,6.0,1.0,2.0,300.0,300.0
29,4,feminino,46,2,5,2.0,fundamental_inc,1.0,,,,1.0,cuid_pessoais_domic,5322.0,5.0,2.0,4.0,97000.0,11.0,2.0,2.0,100.0,100.0
31,4,masculino,25,2,4,2.0,superior_inc,1.0,1.0,,,2.0,,,,,,,,,,,
27,4,masculino,7,4,4,1.0,sem_instrucao,,,,,,,,,,,,,,,,
35,1,masculino,33,1,4,2.0,fundamental,1.0,,,,1.0,port_zelador,5153.0,5.0,1.0,1.0,81012.0,7.0,1.0,3.0,1200.0,1200.0
52,4,masculino,48,4,5,2.0,fundamental_inc,1.0,,,,1.0,comerciante_loja,5221.0,5.0,5.0,9.0,56011.0,6.0,1.0,5.0,1000.0,1000.0
21,4,masculino,25,4,3,2.0,medio_inc,1.0,,,,1.0,lavad_veic,9122.0,9.0,5.0,9.0,45020.0,4.0,2.0,3.0,3000.0,3000.0
23,2,masculino,33,4,3,2.0,medio,1.0,,,,1.0,balc_vend_loja,5223.0,5.0,5.0,9.0,10010.0,2.0,2.0,3.0,300.0,300.0
21,4,masculino,23,4,4,2.0,fundamental_inc,1.0,,,,1.0,agricultor,6111.0,6.0,5.0,9.0,1119.0,1.0,2.0,2.0,50.0,50.0
42,4,feminino,18,1,3,1.0,medio_inc,2.0,2.0,2.0,,,,,,,,,,,,,
11,4,masculino,38,4,4,2.0,medio_inc,1.0,,,,1.0,trab_element_pecuaria,9212.0,9.0,1.0,2.0,1201.0,1.0,2.0,5.0,800.0,1200.0
23,1,masculino,1,4,7,,,,,,,,,,,,,,,,,,
35,1,feminino,86,1,1,2.0,fundamental,2.0,2.0,4.0,,,,,,,,,,,,,
27,4,masculino,10,1,5,1.0,fundamental_inc,,,,,,,,,,,,,,,,
42,1,masculino,66,1,2,2.0,superior,1.0,,,,1.0,eng_eletricista,2151.0,2.0,5.0,9.0,71000.0,7.0,2.0,3.0,4000.0,4000.0
29,4,feminino,51,4,2,2.0,fundamental_inc,2.0,2.0,1.0,,,,,,,,,,,,,
15,1,masculino,44,4,3,2.0,medio_inc,1.0,1.0,,,2.0,,,,,,,,,,,
43,2,feminino,59,1,3,2.0,fundamental_inc,2.0,2.0,4.0,,,,,,,,,,,,,
52,3,feminino,46,4,2,2.0,fundamental_inc,1.0,,,,1.0,cozinheiro,5120.0,5.0,1.0,2.0,56011.0,6.0,2.0,2.0,600.0,600.0
21,4,feminino,68,4,4,2.0,sem_instrucao,2.0,2.0,3.0,,,,,,,,,,,,,
15,4,feminino,22,4,6,2.0,fundamental_inc,2.0,2.0,1.0,,,,,,,,,,,,,
23,4,masculino,25,4,14,2.0,medio_inc,1.0,,,,1.0,trab_element_constr_edif,9313.0,9.0,1.0,2.0,41000.0,3.0,2.0,3.0,1300.0,1200.0
41,4,masculino,15,1,4,1.0,fundamental_inc,2.0,2.0,2.0,,,,,,,,,,,,,
15,4,feminino,19,4,8,2.0,medio,1.0,1.0,,,2.0,,,,,,,,,,,
29,4,feminino,36,1,3,2.0,fundamental_inc,1.0,1.0,,,2.0,,,,,,,,,,,
42,4,feminino,46,1,2,2.0,medio,1.0,,,,1.0,outros_cuid_pessoais_saude,5329.0,5.0,1.0,1.0,86003.0,9.0,1.0,4.0,1300.0,1300.0
31,4,masculino,66,4,2,2.0,sem_instrucao,1.0,,,,1.0,agricultor,6111.0,6.0,5.0,9.0,1113.0,1.0,2.0,3.0,700.0,700.0
42,4,masculino,31,1,2,2.0,medio,1.0,,,,1.0,pintor_empap,7131.0,7.0,5.0,9.0,43000.0,3.0,2.0,3.0,2500.0,2500.0
32,2,feminino,32,1,6,2.0,superior,1.0,,,,1.0,advogado_jurista,2611.0,2.0,5.0,9.0,69000.0,7.0,2.0,2.0,1500.0,1500.0
42,4,feminino,31,1,5,2.0,superior_inc,1.0,,,1.0,1.0,profis_nivmedio_enferm,3221.0,3.0,3.0,7.0,86001.0,9.0,1.0,3.0,3000.0,3000.0
50,1,masculino,63,4,1,2.0,fundamental_inc,1.0,,,,1.0,agricultor_horta_viv_jardim,6112.0,6.0,4.0,8.0,1110.0,1.0,1.0,5.0,2000.0,2000.0
21,4,feminino,58,4,5,2.0,sem_instrucao,2.0,2.0,1.0,,,,,,,,,,,,,
32,2,masculino,59,4,2,2.0,fundamental,2.0,2.0,3.0,,,,,,,,,,,,,
35,1,masculino,52,1,3,2.0,fundamental_inc,1.0,,,,1.0,superv_constr,3123.0,3.0,1.0,1.0,41000.0,3.0,1.0,4.0,3000.0,3000.0
33,1,masculino,30,1,3,2.0,medio,1.0,,,,1.0,cond_carro_taxi_caminhonete,8322.0,8.0,5.0,9.0,49030.0,5.0,2.0,3.0,2500.0,2500.0
41,1,masculino,4,1,5,,,,,,,,,,,,,,,,,,
17,4,masculino,11,4,3,1.0,fundamental_inc,,,,,,,,,,,,,,,,
31,4,feminino,58,4,3,2.0,fundamental_inc,2.0,2.0,2.0,,,,,,,,,,,,,
32,2,feminino,15,4,5,1.0,fundamental,2.0,2.0,4.0,,,,,,,,,,,,,
15,4,feminino,7,4,3,1.0,fundamental_inc,,,,,,,,,,,,,,,,
53,1,masculino,2,4,5,,,,,,,,,,,,,,,,,,
31,3,feminino,72,4,3,2.0,superior,2.0,2.0,4.0,,,,,,,,,,,,,
23,4,masculino,12,2,5,1.0,fundamental_inc,,,,,,,,,,,,,,,,
33,2,feminino,49,4,3,2.0,medio,2.0,2.0,4.0,,,,,,,,,,,,,
50,1,feminino,11,1,4,1.0,fundamental_inc,,,,,,,,,,,,,,,,
25,1,feminino,9,4,6,1.0,fundamental_inc,,,,,,,,,,,,,,,,
29,4,masculino,16,2,4,1.0,fundamental_inc,2.0,2.0,6.0,,,,,,,,,,,,,
24,4,feminino,9,4,3,1.0,fundamental_inc,,,,,,,,,,,,,,,,
31,1,masculino,1,4,5,,,,,,,,,,,,,,,,,,
25,1,feminino,65,4,3,2.0,superior,2.0,2.0,4.0,,,,,,,,,,,,,
28,4,masculino,50,4,4,2.0,fundamental_inc,2.0,2.0,6.0,,,,,,,,,,,,,
31,4,feminino,62,4,4,2.0,fundamental_inc,2.0,2.0,1.0,,,,,,,,,,,,,
52,3,masculino,55,4,3,2.0,fundamental,1.0,,,,1.0,trab_contr_abastec_estoq,4321.0,4.0,1.0,1.0,48050.0,4.0,1.0,3.0,2200.0,2200.0
26,1,masculino,66,4,2,2.0,fundamental,2.0,1.0,3.0,,,,,,,,,,,,,
31,1,masculino,2,1,3,,,,,,,,,,,,,,,,,,
33,2,masculino,3,1,6,,,,,,,,,,,,,,,,,,
16,4,feminino,21,4,10,2.0,fundamental,1.0,,,,1.0,agricultor,6111.0,6.0,6.0,10.0,1109.0,1.0,2.0,3.0,,
29,4,masculino,80,4,2,2.0,sem_instrucao,2.0,2.0,5.0,,,,,,,,,,,,,
12,4,feminino,1,4,12,,,,,,,,,,,,,,,,,,
50,4,feminino,45,2,10,2.0,fundamental_inc,1.0,,,,1.0,trab_serv_domest,9111.0,9.0,2.0,4.0,97000.0,11.0,2.0,3.0,880.0,880.0
25,4,feminino,9,4,4,1.0,fundamental_inc,,,,,,,,,,,,,,,,
29,2,feminino,26,4,3,2.0,fundamental,2.0,2.0,1.0,,,,,,,,,,,,,
35,1,feminino,38,1,3,2.0,superior,1.0,1.0,,,2.0,,,,,,,,,,,
28,1,masculino,48,4,3,2.0,fundamental,1.0,,,,1.0,pedreiros,7112.0,7.0,5.0,9.0,41000.0,3.0,2.0,3.0,2200.0,2200.0
26,4,masculino,26,4,2,2.0,medio_inc,1.0,1.0,,,2.0,,,,,,,,,,,
31,4,feminino,24,4,3,2.0,fundamental,1.0,,,,1.0,tec_assist_farmaceutico,3213.0,3.0,1.0,1.0,86001.0,9.0,1.0,4.0,950.0,950.0
41,4,feminino,16,1,4,1.0,medio_inc,2.0,2.0,2.0,,,,,,,,,,,,,
53,1,feminino,68,1,5,2.0,superior,2.0,2.0,4.0,,,,,,,,,,,,,
22,4,masculino,65,4,2,2.0,sem_instrucao,1.0,,,,1.0,trab_element_agricult,9211.0,9.0,1.0,2.0,1102.0,1.0,2.0,2.0,150.0,0.0
23,1,masculino,10,1,4,1.0,fundamental_inc,,,,,,,,,,,,,,,,
33,2,masculino,40,4,3,2.0,medio,1.0,,,,1.0,guarda_seg,5414.0,5.0,1.0,1.0,49030.0,5.0,1.0,3.0,937.0,937.0
51,4,feminino,7,1,6,1.0,sem_instrucao,,,,,,,,,,,,,,,,
41,4,feminino,56,4,3,2.0,fundamental_inc,2.0,2.0,3.0,,,,,,,,,,,,,
15,2,feminino,22,4,8,1.0,fundamental,1.0,,,,1.0,trab_serv_domest,9111.0,9.0,2.0,4.0,97000.0,11.0,2.0,2.0,400.0,400.0
43,4,feminino,51,1,4,2.0,fundamental_inc,2.0,2.0,1.0,,,,,,,,,,,,,
21,4,feminino,21,4,2,2.0,medio,2.0,2.0,6.0,,,,,,,,,,,,,
51,1,feminino,61,2,2,2.0,fundamental_inc,1.0,,,,1.0,port_zelador,5153.0,5.0,1.0,1.0,48050.0,4.0,1.0,3.0,1121.0,1121.0
35,4,masculino,9,4,5,1.0,fundamental_inc,,,,,,,,,,,,,,,,
33,2,masculino,79,4,1,2.0,fundamental_inc,2.0,2.0,4.0,,,,,,,,,,,,,
29,4,feminino,42,4,6,2.0,fundamental_inc,1.0,1.0,,,2.0,,,,,,,,,,,
52,4,masculino,7,1,4,1.0,sem_instrucao,,,,,,,,,,,,,,,,
21,4,masculino,33,2,4,1.0,superior_inc,1.0,,,,1.0,comerciante_loja,5221.0,5.0,4.0,8.0,48050.0,4.0,1.0,3.0,6000.0,6000.0
53,1,feminino,62,4,2,2.0,fundamental_inc,1.0,,,,1.0,agricultor,6111.0,6.0,5.0,9.0,1102.0,1.0,2.0,1.0,300.0,0.0
